# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697271874.12677,9.39379920562108,32983104406,23109298690,2699956667,1832555068
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697272467.78929,2.13062477906545,7506938180,-256910503684,580369132,415502314
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697272625.66195,9.3685286005338,32907241074,23047835041,2719357633,1827431649
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697273217.80817,2.10639620621999,7430833089,5175524226,578529429,410752276
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697273374.22697,9.31405061880747,32727097188,22909750433,2693275738,1817399759
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697273963.10452,2.08969724575679,7375531595,5130912890,572818062,407572615
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697274118.52147,9.36313459873199,-229266968801,23022865988,2691211905,1826863299
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697274710.34408,2.09315330584844,7387104868,5141465353,573356928,408217387
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697274865.96785,9.38315099875132,32934804420,23079400572,-62994512444,1831571507
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697275458.99141,2.09351754585902,7389449588,5139764369,573810864,408243627
